Station Code,State,Temperature min,Temperature max,pH min,pH max,Conductivity min,Conductivity max,BOD min,BOD max,Nitrate + Nitrite min,Nitrate + Nitrite max,Fecal Coliform min,Fecal Coliform max,Total Coliform min,Total Coliform max,Year
1746,UTTAR PRADESH,19,19,7.7,7.7,788,788,,,,,,,,,2020
1747,UTTAR PRADESH,20,20,7.9,7.9,859,859,,,,,,,,,2020
1754,UTTAR PRADESH,20,20,7.4,7.8,650,750,,,,0.34,,,,,2020
1755,UTTAR PRADESH,20,20,7.5,7.6,1200,1484,,,,0.32,,,,,2020
1756,UTTAR PRADESH,25.5,25.5,7.6,7.6,437,437,,,1.34,1.34,,,,,2020
1758,UTTAR PRADESH,26,26,7.6,7.6,456,456,,,1.38,1.38,,,,,2020
1759,UTTAR PRADESH,25.3,25.8,7.2,7.2,1108,1236,,,0.85,0.91,,,,,2020
2467,UTTAR PRADESH,26.5,26.5,7.7,7.7,495,495,,,1.59,1.59,,,,,2020
2468,UTTAR PRADESH,25.5,25.5,7.8,7.8,480,480,,,1.25,1.25,,,,,2020
2469,UTTAR PRADESH,25.6,25.7,7.2,7.3,1272,1345,,,0.84,0.93,,,,,2020
2470,UTTAR PRADESH,25.5,25.7,6.9,7,1882,1953,,,1.06,1.15,,,,,2020
3447,UTTARAKHAND,27,30,7.1,7.6,374,380,1.6,2,,,,,,,2020
1766,WEST BENGAL,30,30,7.77,7.77,676,676,,,,,,,,,2020
1767,WEST BENGAL,29,29,7.48,7.48,293,293,,,,,,,,,2020
1768,WEST BENGAL,28,28,6.86,6.86,472,472,,,,,2,2,4,4,2020
1771,WEST BENGAL,29,29,7.73,7.73,904,904,,,0.5,0.5,,,,,2020
1772,WEST BENGAL,27,27,8.1,8.1,390,390,,,,,,,,,2020
1773,WEST BENGAL,29,29,7.08,7.08,1931,1931,,,0.7,0.7,80,80,230,230,2020
1774,WEST BENGAL,30,30,7.12,7.12,1918,1918,,,0.7,0.7,,,,,2020
1775,WEST BENGAL,26,26,7.03,7.03,1744,1744,,,1.5,1.5,,,,,2020
1776,WEST BENGAL,29,29,7.16,7.16,1017,1017,,,0.7,0.7,,,,,2020
1777,WEST BENGAL,29,29,7.47,7.47,1048,1048,,,1.6,1.6,4,4,11,11,2020
1778,WEST BENGAL,27,27,7.28,7.28,776,776,,,,,,,,,2020
1779,WEST BENGAL,28,28,7.9,7.9,1081,1081,,,0.7,0.7,16,16,23,23,2020
1813,WEST BENGAL,28,28,7.88,7.88,753,753,,,,,,,,,2020
1931,WEST BENGAL,29,29,7.43,7.43,1739,1739,,,1.4,1.4,,,4,4,2020
1933,WEST BENGAL,30,30,7.19,7.19,1683,1683,,,0.5,0.5,13,13,27,27,2020
1935,WEST BENGAL,27,27,7.27,7.27,1434,1434,,,2.7,2.7,,,,,2020
1936,WEST BENGAL,29,29,7.5,7.5,927,927,,,1.6,1.6,,,,,2020
1937,WEST BENGAL,30,30,7.02,7.02,2084,2084,,,2.4,2.4,,,,,2020
1938,WEST BENGAL,27,27,8.49,8.49,1367,1367,,,0.7,0.7,4,4,7,7,2020
1939,WEST BENGAL,28,28,7.66,7.66,409,409,,,0.5,0.5,,,,,2020
1940,WEST BENGAL,29,29,7.58,7.58,633,633,,,,,9,9,12,12,2020
1941,WEST BENGAL,28,28,7.93,7.93,416,416,,,0.5,0.5,,,2,2,2020
1945,WEST BENGAL,25,25,7.84,7.84,1125,1125,,,0.7,0.7,2,2,7,7,2020
2515,WEST BENGAL,27,27,7.6,7.6,589,589,,,,,,,,,2020
2516,WEST BENGAL,28,28,8.22,8.22,691,691,,,,,,,,,2020
2526,WEST BENGAL,,,7.78,7.78,11,11,,,1.2,1.2,60,60,140,140,2020
2528,WEST BENGAL,30,30,6.92,6.92,421,421,,,0.5,0.5,,,,,2020
2529,WEST BENGAL,30,30,6.89,6.89,1239,1239,,,0.6,0.6,,,,,2020
2530,WEST BENGAL,63,63,9.37,9.37,565,565,,,,,,,,,2020
2533,WEST BENGAL,31,31,7.1,7.1,765,765,,,,,2,2,4,4,2020
2535,WEST BENGAL,31,31,7.3,7.3,491,491,,,,,,,,,2020
2536,WEST BENGAL,30,30,7.15,7.15,874,874,,,0.6,0.6,2,2,6,6,2020
2537,WEST BENGAL,30,30,6.97,6.97,297,297,,,0.6,0.6,,,,,2020
2538,WEST BENGAL,29,29,7.5,7.5,293,293,,,,,,,,,2020
2540,WEST BENGAL,29,29,7.18,7.18,1164,1164,,,,,,,,,2020
2542,WEST BENGAL,28.5,28.5,6.24,6.24,281,281,,,0.6,0.6,,,,,2020
2543,WEST BENGAL,28,28,7.74,7.74,180,180,,,0.7,0.7,,,,,2020
2545,WEST BENGAL,29,29,6.94,6.94,1653,1653,,,,,,,,,2020
2546,WEST BENGAL,29,29,7.15,7.15,1020,1020,,,3.1,3.1,,,,,2020
2547,WEST BENGAL,29,29,7.02,7.02,6042,6042,2.6,2.6,1.3,1.3,,,,,2020
2548,WEST BENGAL,31,31,7.41,7.41,253,253,2.3,2.3,1.4,1.4,8,8,17,17,2020
26,ANDHRA PRADESH,25,26,7.8,7.9,1814,1841,0.8,1.4,0.48,3.43,39,400,2,3,2019
1513,ANDHRA PRADESH,26,26,7.4,7.7,1796,1873,0.8,1.4,0.74,3.81,64,800,2,3,2019
1514,ANDHRA PRADESH,25,26,7.4,7.7,1561,1875,1.2,4.1,0.83,0.85,21,400,2,3,2019
1516,ANDHRA PRADESH,19,19,7.8,8.1,890,1566,1.2,1.2,1.5,1.66,21,400,2,3,2019
1517,ANDHRA PRADESH,22,22,7.5,7.5,5010,5010,0.8,0.8,4,4,2,2,2,2,2019
1518,ANDHRA PRADESH,21,23,6.8,7.2,6620,7410,0.7,0.8,2.1,3.96,2,2,2,2,2019
1519,ANDHRA PRADESH,29,30,6.6,7,1820,2160,0.5,1,1.7,2.9,2,2,2,2,2019
1520,ANDHRA PRADESH,29,30,6.7,7.4,789,830,0.5,0.8,1.2,2.14,2,2,2,2,2019
1521,ANDHRA PRADESH,28,28,7.4,8.5,2229,2295,1.2,1.5,10.81,16.35,150,240,11,21,2019
1522,ANDHRA PRADESH,27,27,7,8.3,597,2669,1,1.4,0.38,10.47,93,150,9,11,2019
1523,ANDHRA PRADESH,29,31,7.4,7.4,289,326,0.8,1.7,0.09,0.28,28,45,3,4,2019
1524,ANDHRA PRADESH,27,30,7.6,7.8,1089,2641,1.1,1.3,1.17,2.27,93,120,7,9,2019
3087,ANDHRA PRADESH,26,28,7.5,7.8,2093,2152,0.8,1,2.74,2.8,75,800,2,3,2019
3089,ANDHRA PRADESH,28,28,7.6,8.7,982,2359,2,2,9.98,10.84,21,150,11,15,2019
3090,ANDHRA PRADESH,27,28,7.1,7.6,3543,4652,0.3,1.6,11.27,23.85,23,150,9,15,2019
3091,ANDHRA PRADESH,27,28,7.4,7.5,1997,2849,1.3,1.9,5.09,5.22,93,240,7,9,2019
3092,ANDHRA PRADESH,26,27,7.3,8.4,1059,1200,0.5,1.3,8.14,10.53,63,150,7,15,2019
3093,ANDHRA PRADESH,28,29,7.8,8.2,1274,1876,0.8,2.6,10.41,20.06,110,110,7,11,2019
1533,ASSAM,19,26,6.5,6.8,145,452,1.7,2.6,0.8,0.8,2,2,2,2,2019
1534,ASSAM,21,26,6.6,7,60,97,1.6,3.8,1,1.1,2,2,2,2,2019
1535,ASSAM,23,25,7.1,7.6,213,290,1.8,2.8,1,1.2,2,2,2,2,2019
1536,ASSAM,24,30,7.2,7.9,233,296,1,2,0.7,1,2,2,2,2,2019
1537,ASSAM,25,25,7,7.5,130,237,1.1,2.3,1.2,3.2,2,2,2,2,2019
1538,ASSAM,23,24,6.3,6.4,96,116,1.2,2,1,1.7,2,2,2,2,2019
1539,ASSAM,26,27,7.2,7.5,278,578,1.3,1.6,0.7,0.7,2,2,2,2,2019
1540,ASSAM,26,28,7.2,7.3,104,110,1.4,1.8,1.1,1.2,2,2,2,2,2019
1541,ASSAM,22,29,7.1,7.2,187,445,1.2,1.2,0.5,2.8,2,2,2,2,2019
1542,ASSAM,25,26,7,7.1,44,49,1.5,2.6,0.7,1,2,2,2,2,2019
2243,ASSAM,18,26,5.4,6.6,214,221,1.8,2.7,0.7,0.9,2,2,2,2,2019
2244,ASSAM,25,30,7.3,7.6,245,283,0.8,2,1,2,2,2,2,2,2019
2245,ASSAM,24,27,5.4,6.6,116,140,1.3,4.2,1,1,2,2,2,2,2019
2246,ASSAM,18,24,7,7.2,109,144,1.1,2.1,0.7,1,2,2,2,2,2019
2247,ASSAM,18,24,6.8,6.9,23,191,1.2,1.8,0.8,1,2,2,2,2,2019
2248,ASSAM,28,30,7,7.1,135,140,1.5,3.4,0.7,0.8,2,2,2,2,2019
2249,ASSAM,26,27,6.7,7.2,137,268,1,2,0.3,0.7,2,2,2,2,2019
2250,ASSAM,24,29,7.1,7.3,164,364,1.3,1.9,1,1.3,2,2,2,2,2019
2252,ASSAM,25,26,6.9,7.2,162,170,2,3.8,0.6,0.9,2,2,2,2,2019
2253,ASSAM,26,29,6.8,7.8,171,301,1.2,4.2,0.6,1.1,2,2,2,2,2019
2254,ASSAM,28,28,7,7.6,264,364,1.3,1.4,0.8,0.9,2,2,2,2,2019
2255,ASSAM,23,28,7.2,7.3,96,99,1.1,3,0.8,0.9,2,2,2,2,2019
2256,ASSAM,26,29,6.5,7.1,168,268,1.1,1.2,1,1.1,2,2,2,2,2019
2257,ASSAM,28,30,7,7,180,280,1.3,1.7,1,1,2,2,2,2,2019
2258,ASSAM,25,29,7,7.7,201,299,1.3,2,1,1.2,2,2,2,2,2019
2262,ASSAM,23,23,6.1,7.2,102,112,1.4,1.9,0.7,0.8,2,2,2,2,2019
2263,ASSAM,23,24,6.4,6.4,186,196,1.2,1.3,0.7,0.9,2,2,2,2,2019
2264,ASSAM,23,24,6.3,6.4,142,148,1.3,4.2,1,1.3,2,2,2,2,2019
1826,BIHAR,25,30,7.2,7.4,478,573,,,0.01,0.49,2,1600,2,1600,2019
1827,BIHAR,26,27,7.1,7.4,517,667,,,0.34,0.67,2,2,2,2,2019
1829,BIHAR,26,27,7.2,7.3,520,528,,,0.03,0.1,2,33,2,33,2019
1830,BIHAR,27,27,7.7,7.7,651,651,,,0.57,0.57,33,33,23,23,2019
1831,BIHAR,27,27,7.6,7.6,641,641,,,0.77,0.77,2,2,,,2019
1840,BIHAR,16,16,7.4,7.4,740,740,,,0.08,0.08,33,33,13,13,2019
2595,BIHAR,32,32,7.9,7.9,1240,1240,,,0.23,0.23,,,,,2019
2600,BIHAR,26,26,7.2,7.2,1060,1060,,,1.77,1.77,1600,1600,1600,1600,2019
3140,BIHAR,25,25,8,8,442,442,,,,,1600,1600,1600,1600,2019
3150,BIHAR,21,21,7.5,7.5,1120,1120,,,0.29,0.29,,,,,2019
3152,BIHAR,27,27,7.8,7.8,303,303,,,0.01,0.01,33,33,26,26,2019
3159,BIHAR,24,24,7.3,7.3,2150,2150,,,0.24,0.24,1600,1600,39,39,2019
2043,CHANDIGARH,22,24,7.4,7.4,1156,1187,1.4,1.8,1,1,2,2,2,2,2019
2044,CHANDIGARH,22,24,7.2,7.4,635,788,,0.9,2.3,3.9,2,2,2,2,2019
2045,CHANDIGARH,21.5,24,7.3,7.4,842,865,1.3,1.6,0.5,4.2,2,2,2,2,2019
3171,CHHATTISGARH,22,28,7.4,7.5,,,0.8,0.9,,,2,8,2,3,2019
3172,CHHATTISGARH,25.9,26,7.1,7.1,,,,,,,20,20,20,20,2019
3173,CHHATTISGARH,25.9,26.2,7.1,7.1,,,,,,,20,20,20,20,2019
3174,CHHATTISGARH,26.1,26.3,7.1,7.2,,,,,,,20,20,20,20,2019
2277,GOA,29,29,7.1,7.1,223,223,,,0.38,0.38,5,5,,,2019
2278,GOA,29,29,7.1,7.1,68,68,,,0.78,0.78,2,2,,,2019
2280,GOA,,,6.5,6.5,238,238,,,0.1,0.1,8,8,,,2019
2281,GOA,,,6.5,6.5,98,98,,,0.06,0.06,2,2,,,2019
2282,GOA,29,29,7.3,7.3,245,245,,,,,2,2,,,2019
3194,GOA,29,29,6.5,6.5,120,120,,,0.83,0.83,2,2,,,2019
1951,GUJARAT,26,26,7.5,7.5,1240,1240,0.9,0.9,0.91,0.91,,,,,2019
1953,GUJARAT,28,30,7.3,7.7,910,1020,,,0.3,0.31,,,,,2019
1955,GUJARAT,27,30,7.3,7.6,1332,1516,0.9,1.2,2.03,3.73,,,,,2019
1956,GUJARAT,31,31,7.6,8,355,3118,0.8,1.2,0.12,0.19,2,2,2,2,2019
1957,GUJARAT,28,29,7.8,7.8,1751,1858,0.7,1.2,2.71,3.7,,,,,2019
1958,GUJARAT,27,27,7.8,7.8,826,826,1.2,1.2,3.02,3.02,2,2,2,2,2019
1959,GUJARAT,30,30,7.7,7.7,1859,1859,0.4,0.4,0.46,0.46,2,2,,,2019
1960,GUJARAT,31,31,7.7,7.7,832,832,0.3,0.3,0.54,0.54,2,2,2,2,2019
1961,GUJARAT,29,29,7.1,7.1,790,790,0.4,0.4,0.56,0.56,2,2,2,2,2019
1965,GUJARAT,28,29,7.9,8,1227,1252,0.9,0.9,0.13,0.61,41,41,9,9,2019
1967,GUJARAT,27,27,7.9,8,436,498,0.2,2.3,0.25,0.26,2,2,2,2,2019
1968,GUJARAT,27,27,7.8,7.9,444,482,0.2,2.1,0.27,0.35,2,2,2,2,2019
1969,GUJARAT,29,29,8,8,1354,1354,2.2,2.2,0.33,0.33,2,2,2,2,2019
1970,GUJARAT,27,27,7.8,8,498,672,0.2,2,0.35,0.41,2,2,2,2,2019
2084,GUJARAT,28,29,7.4,7.6,1394,1594,0.9,1,0.08,0.14,41,63,6,9,2019
2088,GUJARAT,28,29,7.3,7.6,8331,8506,1.1,1.1,0.1,0.12,83,83,9,9,2019
2089,GUJARAT,28,29,7.7,7.7,3403,3538,0.9,1,0.13,0.22,73,73,9,9,2019
2090,GUJARAT,28,29,7.2,7.3,9574,11570,0.8,0.9,0.19,0.25,83,83,9,9,2019
2091,GUJARAT,29,35,7.5,8,2627,2627,0.9,1,0.12,0.18,33,33,8,9,2019
2093,GUJARAT,28,29,7.5,7.7,1054,2335,0.8,1,0.05,0.13,53,53,9,11,2019
2096,GUJARAT,28,28,7,7.2,5308,6269,0.7,1.1,0.64,0.66,2,2,2,2,2019
2097,GUJARAT,28,28,7.3,7.5,4337,4996,0.9,1.2,0.38,0.9,2,2,2,2,2019
2098,GUJARAT,29,30,7.1,7.2,2949,3245,1,1.1,0.11,0.12,2,2,2,2,2019
3208,GUJARAT,27,27,7.8,8,577,1180,0.3,2.3,0.43,0.5,2,2,2,2,2019
3210,GUJARAT,28,29,7.2,7.3,3840,4126,0.8,0.9,0.28,0.3,41,41,9,9,2019
3211,GUJARAT,28,28,7.7,7.8,1449,2119,0.9,0.9,0.06,0.16,63,63,6,6,2019
3212,GUJARAT,33,33,7.3,7.4,2408,2701,0.8,1.2,0.54,2.72,,,,,2019
3213,GUJARAT,34,34,7.4,7.4,1399,1535,1,1.3,0.54,0.64,,,,,2019
3214,GUJARAT,33,33,7.4,7.4,1763,1860,0.9,1.4,1.51,2.23,,,,,2019
3216,GUJARAT,33,34,7.3,7.3,2730,2885,1,1.5,0.33,0.99,,,,,2019
3217,GUJARAT,34,34,7.4,7.8,1791,2135,0.7,1.4,0.94,2.07,,,,,2019
3218,GUJARAT,27,27,7,7,1832,1832,1,1,15.95,15.95,2,2,2,2,2019
3219,GUJARAT,27,27,7.1,7.1,1813,1813,0.7,0.7,16.74,16.74,2,2,2,2,2019
3220,GUJARAT,30,30,7.6,7.6,3170,3170,0.4,0.4,0.46,0.46,2,2,,,2019
3221,GUJARAT,28,28,7.6,7.6,714,714,0.4,0.4,0.25,0.25,2,2,2,2,2019
3222,GUJARAT,32,32,7.3,7.3,3912,3912,0.4,0.4,0.25,0.25,2,2,2,2,2019
3223,GUJARAT,30,30,7.8,7.9,1501,1819,0.8,1.1,1.26,1.38,2,2,2,2,2019
3224,GUJARAT,26,30,7.5,7.7,808,853,0.8,1.2,2.78,3.04,,,,,2019
3226,GUJARAT,26,28,7.8,7.9,1701,1988,0.8,1.3,3.16,3.51,,,,,2019
3227,GUJARAT,30,31,7,7.3,1903,2634,0.7,1.2,0.51,1.7,2,2,2,2,2019
3236,GUJARAT,28,28,7.6,7.7,1960,2261,0.9,1.1,0.1,0.62,2,2,2,2,2019
3237,GUJARAT,28,28,7,7.2,5963,6105,0.7,1,0.27,0.59,2,2,2,2,2019
3238,GUJARAT,25,29,7.3,7.7,4050,5520,0.3,0.4,0.42,0.5,2,2,,,2019
3239,GUJARAT,25,31,7.5,7.8,2770,3970,0.4,0.5,0.4,0.46,2,2,,,2019
3244,GUJARAT,29,29,6.8,6.8,4120,4120,0.6,0.6,0.31,0.31,2,2,2,2,2019
3246,GUJARAT,28,28,7.2,7.7,1920,1950,,,0.3,0.33,,,,,2019
3247,GUJARAT,29,29,7.3,7.4,910,3020,,,0.28,1.49,,,,,2019
1555,HIMACHAL PRADESH,,,7.4,7.8,644,805,0.2,0.3,0.12,1.26,2,2,2,2,2019
1556,HIMACHAL PRADESH,,,7.5,7.9,581,728,0.1,0.1,0.15,1.89,2,2,2,2,2019
1561,HIMACHAL PRADESH,16,22,7.8,7.9,542,1812,0.1,0.1,0,0.21,2,2,2,2,2019
1562,HIMACHAL PRADESH,14.5,19.5,7.3,7.4,193,728,0.1,0.1,0,0.28,,,,,2019
1873,HIMACHAL PRADESH,15,16,6.8,7.6,182,344,0.1,0.3,0.06,0.73,94,94,2,2,2019
1874,HIMACHAL PRADESH,22,22,7,8.3,267,771,0.1,0.6,0,1.39,2,41,2,17,2019
1877,HIMACHAL PRADESH,22,25.5,7.1,8.1,916,1039,0.1,0.1,0.17,0.17,,,,,2019
1878,HIMACHAL PRADESH,21.5,21.5,7.1,7.1,690,690,0.1,0.1,0.11,0.11,,,,,2019
1880,HIMACHAL PRADESH,,,7.8,8.1,313,677,0.2,0.2,0.09,1.21,2,2,2,2,2019
1881,HIMACHAL PRADESH,,,7.3,7.9,663,847,0.1,0.2,0.17,1.82,2,2,2,2,2019
1882,HIMACHAL PRADESH,20,20,7.8,7.8,76,76,0.1,0.1,0,0,,,,,2019
2630,HIMACHAL PRADESH,13.5,13.5,7.2,7.2,209,209,0.1,0.1,0.45,0.45,2,2,2,2,2019
2631,HIMACHAL PRADESH,13.5,25,7.2,7.7,245,7240,0.1,0.1,0,0.36,,,,,2019
2632,HIMACHAL PRADESH,18,21,8.1,8.2,849,885,0,0,0,0,2,2,2,2,2019
2637,HIMACHAL PRADESH,0,0,7.2,7.7,188,1080,0.1,0.1,0,0.09,,,,,2019
2638,HIMACHAL PRADESH,0,0,8.2,8.2,482,482,0.1,0.1,0.09,0.09,,,,,2019
2639,HIMACHAL PRADESH,16,16,7.5,7.8,150,152,0.1,0.1,0,0.06,,,,,2019
2640,HIMACHAL PRADESH,,,7.2,7.2,197,197,0.1,0.1,0.44,0.44,79,79,2,2,2019
2645,HIMACHAL PRADESH,,,7,8,593,1155,0.1,0.3,0.1,1.37,2,2,2,2,2019
2646,HIMACHAL PRADESH,,,7.4,7.8,726,864,0.2,0.2,0.11,2.41,2,2,2,2,2019
2647,HIMACHAL PRADESH,14,21,6.8,7.2,212,5350,0.1,0.1,0,0.42,,,,,2019
19,KERALA,27,28,5.9,6.2,140,145,0.2,0.2,0.02,0.21,490,1700,340,700,2019
22,KERALA,27,27,6.4,6.8,66,123,0.2,0.5,0.6,2.6,170,1000,81,630,2019
35,KERALA,23,23,5.8,6.9,148,154,1,1,0.48,0.58,60,79,10,26,2019
1581,KERALA,30,36,4.5,5.7,152,152,0.9,3.4,0.01,0.2,310,400,100,200,2019
1582,KERALA,32,33,5.7,6.2,155,178,1,4.1,0.02,0.1,300,400,100,100,2019
1583,KERALA,22,23,6.5,6.7,156,166,1.2,1.2,0.52,0.62,70,100,20,48,2019
1584,KERALA,26,28,6.8,6.9,299,412,1.1,1.7,0.01,0.03,100,790,10,280,2019
1585,KERALA,28,29,7.5,7.7,277,520,0.2,1.4,0.06,0.8,240,2300,100,1200,2019
1586,KERALA,28,28,6.2,6.5,244,352,0.2,1.1,0.03,0.05,700,7900,270,6300,2019
1587,KERALA,28,30,6.2,7,268,340,0.2,0.2,0.02,0.03,540,540,100,240,2019
1588,KERALA,22,26,6,6.3,160,267,0.9,1.1,0.01,0.5,310,2000,100,280,2019
1589,KERALA,21,30,6.5,7.6,332,730,0.6,1.6,0.25,1.6,24,84,10,34,2019
1590,KERALA,24,28,6.4,6.6,92,103,0.1,0.2,1.58,5,220,260,120,150,2019
1591,KERALA,24,30,4.6,6.7,116,119,0.3,1.2,0.25,0.58,100,150,20,21,2019
1592,KERALA,27,28,6.6,6.6,328,359,0.9,2.3,0.43,0.54,100,150,17,32,2019
2308,KERALA,28,30,7,7.3,197,247,0.6,1,0.03,0.81,540,4100,280,2000,2019
2309,KERALA,29,30,7.1,7.5,76,304,0.1,0.6,0.01,0.13,49,3600,2,1800,2019
2310,KERALA,29,31,6.6,6.8,91,198,0.2,0.3,0.08,0.23,140,2400,49,1300,2019
2313,KERALA,26,28,7.5,7.6,268,485,1.2,1.2,0.01,0.02,100,400,49,200,2019
2314,KERALA,22,25,6.8,6.9,176,210,1.1,1.4,0.56,0.92,84,140,27,79,2019
2315,KERALA,22,24,7.5,7.6,220,234,1,1.6,0.58,0.89,110,110,60,60,2019
2316,KERALA,26,34,5.1,6.9,54,140,1.8,2.9,0.05,0.51,100,460,20,40,2019
2317,KERALA,26,32,5.5,5.9,280,308,0.9,1.3,0.17,0.26,20,60,4,10,2019
2320,KERALA,21,30,6.3,7.3,236,256,0.5,1.6,0.15,1.25,18,70,10,38,2019
2321,KERALA,22,27,5.9,6.1,180,264,0.4,0.7,0,1.89,100,400,10,10,2019
2322,KERALA,24,28,5,5.8,130,140,0.8,1.2,0.04,0.84,200,1000,10,100,2019
2323,KERALA,27,29,6.5,6.9,174,218,0.3,0.6,0.02,0.29,700,2200,480,1000,2019
2324,KERALA,28,28,5.6,6.1,66,96,0.3,1.2,0.01,0.56,10,230,2,120,2019
2327,KERALA,27,29,7.2,8,768,770,0.5,1.4,0.41,0.83,29,550,10,10,2019
3463,KERALA,26,28,5.2,6.2,80,99,0.3,0.7,2.78,5.5,540,8400,210,4600,2019
3472,KERALA,26,28,7,8,612,11750,0.9,1,0.13,0.85,60,100,10,10,2019
3474,KERALA,27,28,6.9,6.9,148,239,1.1,2.5,0.01,0.07,100,120,21,40,2019
3475,KERALA,26,27,4.6,4.9,67,96,1.6,2,0.04,0.34,49,350,4,40,2019
52,MADHYA PRADESH,24,24,7.6,7.6,962,962,1,1,3.69,3.69,81,81,2,2,2019
1618,MADHYA PRADESH,26,26,7.3,7.3,2600,2600,,,0.4,0.4,14,14,2,2,2019
1619,MADHYA PRADESH,26,26,7.3,7.3,2539,2539,,,0.4,0.4,13,13,2,2,2019
1897,MADHYA PRADESH,24,27,7.4,7.8,789,860,0.9,0.9,2.67,3.18,5,6,2,2,2019
2148,MADHYA PRADESH,24,24,7.2,7.2,2562,2730,1,2.8,4.87,6.32,10,10,2,2,2019
2149,MADHYA PRADESH,,,7.6,7.6,,,2,2,6.69,6.69,,,,,2019
2150,MADHYA PRADESH,24,28,7.1,7.6,1289,1489,0.6,1.1,2.9,4.2,8,55,2,2,2019
2151,MADHYA PRADESH,24,28,7.5,7.8,166,2024,1,1.1,4.07,5.11,2,83,2,2,2019
2152,MADHYA PRADESH,24,28,7,8,1556,1688,0.8,1,3.58,4.04,5,5,2,2,2019
3338,MADHYA PRADESH,26,26,7.6,7.6,772,772,,,1.2,1.2,12,12,2,2,2019
3339,MADHYA PRADESH,24,24,8,8,786,786,0.8,0.8,3.14,3.14,5,5,2,2,2019
3341,MADHYA PRADESH,24,28,7.7,8,1130,1585,0.8,1.1,2.93,3.67,3,11,2,2,2019
3342,MADHYA PRADESH,24,28,6.8,8.5,465,949,0.8,0.9,2.81,3.15,5,8,2,2,2019
1634,MEGHALAYA,16,17,5.5,6,250,265,1.8,1.9,7.55,11,58,79,11,22,2019
1635,MEGHALAYA,16,16,5.2,6.1,185,290,1.6,1.8,12.46,18.3,22,23,2,11,2019
1636,MEGHALAYA,17,18,6.6,6.7,105,185,1.9,2.2,0.38,0.42,23,47,2,11,2019
1637,MEGHALAYA,14,23,6,6.6,98,118,1,1,1.4,5.37,4,4,2,2,2019
1638,MEGHALAYA,13,15,5.9,6,118,153,1,1,0.32,0.7,2,2,2,2,2019
3385,MEGHALAYA,19,21,6.7,6.8,55,66,1,1.4,0.42,0.5,13,17,2,2,2019
3386,MEGHALAYA,42,46,9.2,9.3,320,355,1,1,0.78,0.88,4,4,2,2,2019
2054,MIZORAM,16,24,5.4,7.1,328,328,0.7,2.1,0,0.64,,,,,2019
2055,MIZORAM,17,26,6.3,7.8,0,478,0.9,2.1,0,0.18,,,,,2019
3730,MIZORAM,19,20,5.7,6.3,,,1.8,1.8,0.03,0.32,,,,,2019
3731,MIZORAM,21,22,6.3,6.5,,,1.7,1.7,0,0.17,,,,,2019
3732,MIZORAM,20,21,5.6,8.9,,,1.9,1.9,0.04,0.15,,,,,2019
3733,MIZORAM,18,21,6.2,6.7,,,1.5,1.5,0.07,0.16,,,,,2019
3739,MIZORAM,15,25,6.3,8.1,,,1.5,1.5,0.01,0.09,,,,,2019
3742,MIZORAM,17,24,6.3,7.7,,,1.8,1.8,0,0.11,,,,,2019
1644,ODISHA,25,29,6.1,7.5,504,539,0.1,0.2,2.19,7.34,2,2,2,2,2019
1645,ODISHA,26,28,6.5,7.9,297,370,0.2,0.4,0.21,0.28,2,2,2,2,2019
1646,ODISHA,25,30,6.5,8,160,420,0.2,0.2,0.24,1.67,2,5,2,5,2019
1647,ODISHA,25,29,6.7,8.4,216,393,0.4,0.9,0.86,1.54,2,2,2,2,2019
1648,ODISHA,25,30,6.5,8.2,263,418,0.1,0.4,0.76,9.5,2,2,2,2,2019
1649,ODISHA,27,28,6.2,6.7,133,652,0.3,0.9,0.25,0.36,2,2,2,2,2019
1650,ODISHA,30,30,6,6,351,351,0.6,0.6,0.34,0.34,2,2,2,2,2019
1651,ODISHA,27,30,6.7,7.8,408,530,0.4,1,0.26,0.92,23,23,2,23,2019
1652,ODISHA,27,29,5.9,6.3,261,284,0.2,0.3,0.13,11.39,2,23,2,2,2019
1655,ODISHA,27,27,8.2,8.2,600,1175,0.3,0.5,0.14,0.27,23,79,2,8,2019
1656,ODISHA,27,28,7.8,8.1,701,808,0.3,0.4,0.27,0.96,2,2,2,2,2019
1657,ODISHA,27,28,7.9,8.1,504,975,0.2,0.2,0.3,653.01,2,240,2,13,2019
1658,ODISHA,29,29,7.9,8.1,350,442,0.1,0.6,0.12,0.31,2,11,2,2,2019
1397,PUDUCHERRY,29,30,6.1,6.5,400,479,,,9.6,10.22,2,2,2,2,2019
1398,PUDUCHERRY,31,32,6.4,6.6,1375,1598,,,0.02,0.41,300,300,2,2,2019
1453,PUDUCHERRY,30.5,31,6.6,7.1,576,651,,,4.29,4.65,350,350,2,2,2019
1454,PUDUCHERRY,30,30,6.1,6.8,249,282,,,1.81,2.07,2,2,2,2,2019
1687,PUDUCHERRY,28,29,7.5,8.4,2220,2220,,1.6,0.17,0.99,500,500,240,240,2019
1688,PUDUCHERRY,29,31,7.5,8.2,605,699,,,0.39,0.6,2,2,2,2,2019
2009,PUDUCHERRY,31,31,6.4,6.4,497,552,0,,2.91,4.97,2,2,2,2,2019
2010,PUDUCHERRY,31,31.5,6.4,6.5,694,1198,,,0.73,1.33,280,280,2,2,2019
2011,PUDUCHERRY,31,31.5,7.4,7.5,1680,5640,,,0.03,0.06,2,2,2,2,2019
